school_id,school_name,district,block,total_enrolled_students,school_type,medium,attendance_records,average_attendance_rate,perfect_attendance_records,proxy_attendance_records,invalid_attendance_records,perfect_attendance_rate,proxy_attendance_rate,invalid_attendance_rate,test_records,score_records_available,average_test_score,score_conversion_rate,mdm_records,total_grain_quantity_kg,total_mdm_cost,paid_records,pending_records,due_records,payment_status_available,paid_percentage,infrastructure_records,electricity_available,drinking_water_available,functional_toilet_available,boundary_wall_available,playground_available,average_facility_count,all_core_facilities_count,attendance_risk,proxy_risk,score_risk,infrastructure_risk,retention_risk_indicator
SCH0208,Govt. Elementary School Rattan,Bathinda,Bathinda,345,Upper Primary,Hindi,39,80.69,2,1,1,5.13,2.56,2.56,23,17,69.32,73.91,17,569.7,43536.0,7,6,2,15,46.67,6.0,66.66666666666666,83.33333333333334,83.33333333333334,33.33333333333333,80.0,3.33,0.0,19.31,2.56,30.68,33.33,21.47
SCH0358,Govt. Elementary School Panchal,Ludhiana,Ludhiana-I,237,Higher Secondary,Punjabi,34,81.47,6,6,0,17.65,17.65,0.0,12,7,61.81,58.33,20,472.5,44409.0,9,5,4,18,50.0,2.0,100.0,100.0,50.0,100.0,100.0,3.5,1.0,18.53,17.65,38.19,30.0,26.09
SCH0527,Govt. Senior Secondary School Bath,Jalandhar,Jalandhar-Ii,168,Primary,Punjabi,29,82.64,4,3,0,13.79,10.34,0.0,12,11,63.61,91.67,17,345.0,31581.0,9,4,2,15,60.0,5.0,75.0,80.0,75.0,80.0,25.0,3.0,0.0,17.36,10.34,36.39,40.0,26.02
SCH0366,Govt. Primary School Hari,Ferozepur,Zira,229,Secondary,Punjabi,33,80.13,1,0,3,3.03,0.0,9.09,15,8,74.55,53.33,22,606.2,69985.0,6,11,4,21,28.57,4.0,50.0,100.0,33.33333333333333,75.0,100.0,3.25,0.0,19.87,0.0,25.45,35.0,20.08
SCH0434,Govt. Primary School Bandi,Jalandhar,Jalandhar-I,393,Upper Primary,Punjabi,34,78.48,2,1,1,5.88,2.94,2.94,11,8,68.92,72.73,24,548.8,56194.0,12,4,4,20,60.0,6.0,83.33333333333334,83.33333333333334,66.66666666666666,66.66666666666666,50.0,3.33,0.0,21.52,2.94,31.08,33.33,22.22
SCH0009,Govt. Middle School Bakshi,Patiala,Samana,433,Upper Primary,Punjabi,26,80.93,3,2,1,11.54,7.69,3.85,13,12,64.63,92.31,16,349.7,27462.0,8,3,2,13,61.54,8.0,83.33333333333334,66.66666666666666,50.0,50.0,42.857142857142854,2.5,0.0,19.07,7.69,35.37,50.0,28.03
SCH0405,Govt. Primary School Agarwal,Bathinda,Maur,254,Primary,Punjabi,46,81.91,2,2,3,4.35,4.35,6.52,12,10,68.99,83.33,23,504.5,42373.0,10,8,1,19,52.63,3.0,100.0,100.0,66.66666666666666,0.0,50.0,2.67,0.0,18.09,4.35,31.01,46.67,25.03
SCH0037,Govt. Middle School More,Ludhiana,Ludhiana-I,78,Upper Primary,Hindi,32,79.87,3,1,1,9.38,3.12,3.12,16,13,69.15,81.25,25,676.1,60659.0,12,5,4,21,57.14,11.0,100.0,100.0,63.63636363636363,72.72727272727273,30.0,3.36,0.0,20.13,3.12,30.85,32.73,21.71
SCH0140,Govt. Middle School Garg,Bathinda,Maur,426,Secondary,Hindi,37,78.12,3,2,0,8.11,5.41,0.0,15,12,62.08,80.0,22,540.7,52137.0,13,4,2,19,68.42,7.0,85.71428571428571,100.0,100.0,80.0,66.66666666666666,3.86,1.0,21.88,5.41,37.93,22.86,22.02
SCH0254,Govt. Primary School Kapadia,Sangrur,Unknown,70,Higher Secondary,Hindi,33,82.58,2,2,1,6.06,6.06,3.03,14,13,61.59,92.86,25,543.8,51792.0,15,6,2,23,65.22,10.0,66.66666666666666,66.66666666666666,90.0,62.5,50.0,3.0,0.0,17.42,6.06,38.41,40.0,25.47
SCH0304,Govt. Senior Secondary School Dubey,Sangrur,Dhuri,40,Higher Secondary,English,31,83.76,4,2,2,12.9,6.45,6.45,8,4,71.28,50.0,19,350.6,30859.0,5,7,5,17,29.41,4.0,25.0,100.0,25.0,0.0,33.33333333333333,1.75,0.0,16.24,6.45,28.72,65.0,29.1
SCH0529,Govt. Middle School Ganguly,Moga,Moga-Ii,362,Primary,Punjabi,34,83.32,2,2,4,5.88,5.88,11.76,13,11,67.8,84.62,15,342.4,39197.0,9,4,2,15,60.0,2.0,100.0,50.0,0.0,100.0,50.0,2.5,0.0,16.68,5.88,32.2,50.0,26.19
SCH0060,Govt. Elementary School Srinivas,Ferozepur,Makhu,382,Higher Secondary,Hindi,31,78.25,2,1,1,6.45,3.23,3.23,11,7,70.39,63.64,19,359.1,43798.0,6,6,3,15,40.0,3.0,50.0,66.66666666666666,100.0,50.0,33.33333333333333,2.67,0.0,21.75,3.23,29.61,46.67,25.31
SCH0112,Govt. Senior Secondary School Bhagat,Amritsar,Unknown,198,Primary,English,33,81.22,3,3,2,9.09,9.09,6.06,11,9,69.36,81.82,19,533.7,56480.0,12,5,1,18,66.67,5.0,66.66666666666666,75.0,50.0,80.0,25.0,2.4,0.0,18.78,9.09,30.64,52.0,27.63
SCH0502,Govt. Middle School Yogi,Moga,Moga-I,46,Higher Secondary,English,37,79.17,3,2,2,8.11,5.41,5.41,20,16,68.46,80.0,15,377.5,35327.0,7,5,2,14,50.0,5.0,66.66666666666666,100.0,60.0,100.0,50.0,2.8,0.0,20.83,5.41,31.54,44.0,25.44
SCH0559,Govt. Elementary School Bera,Ferozepur,Makhu,390,Primary,English,36,78.61,2,2,1,5.56,5.56,2.78,14,13,66.69,92.86,17,559.0,49923.0,8,7,1,16,50.0,4.0,66.66666666666666,100.0,66.66666666666666,75.0,75.0,3.5,1.0,21.39,5.56,33.31,30.0,22.56
SCH0381,Govt. Elementary School Varma,Unknown,Ferozepur,388,Secondary,Punjabi,36,82.5,3,1,0,8.33,2.78,0.0,15,10,65.74,66.67,18,502.0,56670.0,8,5,3,16,50.0,3.0,100.0,66.66666666666666,33.33333333333333,100.0,100.0,3.0,0.0,17.5,2.78,34.26,40.0,23.63
SCH0263,Govt. Elementary School Oak,Ludhiana,Ludhiana-I,263,Primary,English,34,83.12,2,1,1,5.88,2.94,2.94,13,11,60.48,84.62,17,343.7,42030.0,6,4,3,13,46.15,9.0,66.66666666666666,100.0,85.71428571428571,37.5,50.0,2.89,0.0,16.88,2.94,39.52,42.22,25.39
SCH0516,Govt. Middle School Misra,Bathinda,Talwandi Sabo,360,Upper Primary,English,26,81.16,1,0,3,3.85,0.0,11.54,8,6,77.55,75.0,17,371.8,41955.0,7,4,1,12,58.33,3.0,66.66666666666666,100.0,100.0,66.66666666666666,66.66666666666666,4.0,1.0,18.84,0.0,22.45,20.0,15.32
SCH0298,Govt. Senior Secondary School Sibal,Amritsar,Amritsar-Ii,424,Primary,Hindi,39,79.89,3,2,0,7.69,5.13,0.0,14,12,75.33,85.71,20,642.2,54861.0,9,4,4,17,52.94,4.0,75.0,100.0,100.0,66.66666666666666,0.0,3.0,0.0,20.11,5.13,24.67,40.0,22.48
SCH0151,Govt. Primary School Dugar,Amritsar,Amritsar-I,354,Higher Secondary,Hindi,42,84.46,2,0,1,4.76,0.0,2.38,8,7,67.51,87.5,25,464.8,56335.0,10,8,2,20,50.0,9.0,85.71428571428571,87.5,77.77777777777779,25.0,50.0,2.89,0.0,15.54,0.0,32.49,42.22,22.56
SCH0267,Govt. Elementary School Basak,Amritsar,Amritsar-Ii,84,Higher Secondary,Punjabi,42,80.41,1,1,3,2.38,2.38,7.14,14,10,64.62,71.43,14,298.0,32447.0,6,3,2,11,54.55,2.0,100.0,100.0,100.0,100.0,100.0,4.0,0.0,19.59,2.38,35.38,20.0,19.34
SCH0535,Govt. Elementary School Viswanathan,Sangrur,Sunam,330,Secondary,Hindi,42,86.25,4,2,2,9.52,4.76,4.76,9,7,69.7,77.78,19,468.7,47839.0,8,6,3,17,47.06,8.0,75.0,40.0,71.42857142857143,28.57142857142857,71.42857142857143,2.5,0.0,13.75,4.76,30.3,50.0,24.7
SCH0360,Govt. Senior Secondary School Bhat,Bathinda,Bathinda,203,Primary,Hindi,30,82.29,5,5,1,16.67,16.67,3.33,10,8,61.62,80.0,15,394.6,24028.0,5,5,1,11,45.45,7.0,80.0,100.0,83.33333333333334,42.857142857142854,40.0,2.86,1.0,17.71,16.67,38.38,42.86,28.9
SCH0547,Govt. Middle School Lad,Moga,Bagha Purana,251,Higher Secondary,Hindi,41,80.31,5,2,2,12.2,4.88,4.88,21,17,72.35,80.95,17,444.7,47607.0,8,5,3,16,50.0,5.0,100.0,100.0,100.0,25.0,40.0,3.2,1.0,19.69,4.88,27.65,36.0,22.05
SCH0039,Govt. Senior Secondary School Baral,Moga,Nihal Singh Wala,357,Upper Primary,Punjabi,25,79.62,2,2,1,8.0,8.0,4.0,11,7,60.91,63.64,10,237.0,30046.0,3,2,3,8,37.5,4.0,100.0,100.0,50.0,50.0,100.0,2.5,0.0,20.38,8.0,39.09,50.0,29.37
SCH0515,Govt. Elementary School Rattan,Amritsar,Amritsar-I,174,Primary,Hindi,45,82.17,4,1,2,8.89,2.22,4.44,9,6,70.92,66.67,22,652.1,27965.0,11,3,3,17,64.71,3.0,50.0,100.0,66.66666666666666,50.0,0.0,2.0,0.0,17.83,2.22,29.08,60.0,27.28
SCH0308,Govt. Middle School Butala,Amritsar,Amritsar-Ii,236,Primary,Hindi,28,78.39,1,0,3,3.57,0.0,10.71,11,7,72.0,63.64,24,384.7,48613.0,11,9,3,23,47.83,3.0,50.0,66.66666666666666,100.0,33.33333333333333,100.0,3.0,1.0,21.61,0.0,28.0,40.0,22.4
SCH0199,Govt. Elementary School Nath,Moga,Bagha Purana,137,Higher Secondary,English,37,86.29,4,2,5,10.81,5.41,13.51,12,12,70.67,100.0,11,353.1,28290.0,4,3,0,7,57.14,8.0,57.14285714285714,100.0,57.14285714285714,33.33333333333333,12.5,2.38,0.0,13.71,5.41,29.33,52.5,25.24
SCH0498,Govt. Elementary School Pillay,Moga,Moga-Ii,438,Primary,Hindi,26,77.69,2,2,0,7.69,7.69,0.0,13,7,72.74,53.85,31,661.6,76544.0,13,7,3,23,56.52,3.0,33.33333333333333,100.0,50.0,33.33333333333333,33.33333333333333,2.33,0.0,22.31,7.69,27.26,53.33,27.65
SCH0382,Govt. Primary School Lanka,Moga,Bagha Purana,123,Secondary,Punjabi,38,82.42,4,3,3,10.53,7.89,7.89,14,13,74.29,92.86,17,526.7,40096.0,9,3,2,14,64.29,5.0,25.0,80.0,80.0,60.0,50.0,2.8,0.0,17.58,7.89,25.71,44.0,23.79
SCH0147,Govt. Senior Secondary School Das,Moga,Bagha Purana,412,Upper Primary,Hindi,45,82.35,6,6,3,13.33,13.33,6.67,18,16,70.05,88.89,22,478.7,42524.0,9,7,0,16,56.25,3.0,100.0,100.0,50.0,100.0,66.66666666666666,3.0,0.0,17.65,13.33,29.95,40.0,25.23
SCH0504,Govt. Senior Secondary School Barad,Moga,Bagha Purana,245,Upper Primary,English,39,80.57,1,1,0,2.56,2.56,0.0,12,10,64.1,83.33,19,509.7,37207.0,9,5,1,15,60.0,3.0,50.0,100.0,100.0,100.0,33.33333333333333,3.33,0.0,19.43,2.56,35.9,33.33,22.81
SCH0549,Govt. Middle School Krishnamurthy,Ludhiana,Unknown,185,Upper Primary,Hindi,35,79.46,2,1,0,5.71,2.86,0.0,13,7,71.07,53.85,14,459.3,41068.0,7,4,2,13,53.85,1.0,0.0,,,100.0,100.0,2.0,0.0,20.54,2.86,28.93,60.0,28.08
SCH0148,Govt. Elementary School Sastry,Jalandhar,Jalandhar-I,130,Higher Secondary,Hindi,31,81.5,2,2,1,6.45,6.45,3.23,10,8,70.42,80.0,16,364.4,31265.0,3,6,3,12,25.0,6.0,60.0,75.0,100.0,80.0,100.0,3.67,1.0,18.5,6.45,29.58,26.67,20.3
SCH0450,Govt. Primary School Kurian,Amritsar,Amritsar-I,398,Secondary,English,28,84.42,3,1,0,10.71,3.57,0.0,9,5,79.68,55.56,18,431.4,40345.0,9,2,4,15,60.0,8.0,75.0,87.5,87.5,42.857142857142854,71.42857142857143,3.5,2.0,15.58,3.57,20.32,30.0,17.37
SCH0349,Govt. Primary School Jaggi,Jalandhar,Jalandhar-Ii,343,Secondary,English,16,82.44,2,1,0,12.5,6.25,0.0,7,2,74.0,28.57,20,521.7,34365.0,7,6,6,19,36.84,2.0,0.0,100.0,100.0,0.0,50.0,2.0,0.0,17.56,6.25,26.0,60.0,27.45
SCH0326,Govt. Primary School Balasubramanian,Ferozepur,Makhu,178,Secondary,Hindi,30,84.13,3,2,2,10.0,6.67,6.67,12,9,77.48,75.0,17,469.0,43274.0,8,5,3,16,50.0,5.0,100.0,100.0,60.0,80.0,25.0,3.2,0.0,15.87,6.67,22.52,36.0,20.26
SCH0421,Govt. Primary School Behl,Sangrur,Sangrur,92,Primary,Hindi,31,82.27,3,2,2,9.68,6.45,6.45,13,9,64.71,69.23,22,596.8,51932.0,9,6,5,20,45.0,5.0,80.0,100.0,100.0,25.0,75.0,3.4,0.0,17.73,6.45,35.29,32.0,22.87
SCH0124,Govt. Middle School Goda,Jalandhar,Nakodar,448,Primary,Hindi,35,87.03,5,5,3,14.29,14.29,8.57,14,7,68.07,50.0,14,311.5,30120.0,6,3,2,11,54.55,5.0,75.0,100.0,80.0,66.66666666666666,75.0,3.4,1.0,12.97,14.29,31.93,32.0,22.8
SCH0537,Govt. Senior Secondary School Jayaraman,Ferozepur,Zira,49,Secondary,Punjabi,29,81.64,5,2,1,17.24,6.9,3.45,15,9,63.33,60.0,25,641.3,58830.0,12,4,4,20,60.0,1.0,100.0,0.0,100.0,,0.0,2.0,0.0,18.36,6.9,36.67,60.0,30.48
SCH0097,Govt. Middle School Prakash,Sangrur,Sunam,236,Upper Primary,Punjabi,28,83.0,2,1,2,7.14,3.57,7.14,14,9,70.33,64.29,16,482.6,39493.0,8,3,0,11,72.73,5.0,80.0,100.0,75.0,100.0,40.0,3.2,0.0,17.0,3.57,29.67,36.0,21.56
SCH0144,Govt. Primary School Bakshi,Ferozepur,Mamdot,403,Secondary,Hindi,37,81.11,0,0,1,0.0,0.0,2.7,19,16,71.61,84.21,30,792.4,67784.0,11,7,7,25,44.0,4.0,100.0,100.0,50.0,75.0,25.0,3.25,0.0,18.89,0.0,28.39,35.0,20.57
SCH0240,Govt. Senior Secondary School Mitter,Moga,Bagha Purana,161,Upper Primary,English,29,81.15,1,0,2,3.45,0.0,6.9,18,13,67.27,72.22,25,640.7,63856.0,11,7,4,22,50.0,4.0,75.0,33.33333333333333,100.0,50.0,50.0,3.0,0.0,18.85,0.0,32.73,40.0,22.89
SCH0404,Govt. Primary School Keer,Amritsar,Ajnala,282,Upper Primary,Punjabi,33,80.3,0,0,1,0.0,0.0,3.03,12,10,63.29,83.33,22,594.9,42633.0,8,7,4,19,42.11,4.0,25.0,100.0,75.0,100.0,75.0,3.75,1.0,19.7,0.0,36.71,25.0,20.35
SCH0098,Govt. Elementary School Soman,Moga,Bagha Purana,41,Secondary,Punjabi,28,82.9,2,2,1,7.14,7.14,3.57,22,19,66.26,86.36,16,301.5,34768.0,10,4,0,14,71.43,4.0,100.0,100.0,75.0,75.0,33.33333333333333,3.25,0.0,17.1,7.14,33.74,35.0,23.25
SCH0372,Govt. Senior Secondary School Mody,Sangrur,Sangrur,442,Higher Secondary,Hindi,30,79.89,0,0,0,0.0,0.0,0.0,15,10,65.56,66.67,17,487.7,42174.0,8,5,0,13,61.54,5.0,75.0,75.0,80.0,100.0,75.0,3.2,1.0,20.11,0.0,34.44,36.0,22.64
SCH0325,Govt. Elementary School Babu,Moga,Nihal Singh Wala,116,Primary,Hindi,29,77.71,1,0,0,3.45,0.0,0.0,14,11,68.96,78.57,25,633.8,57829.0,9,7,5,21,42.86,6.0,66.66666666666666,100.0,66.66666666666666,100.0,16.666666666666664,3.33,0.0,22.29,0.0,31.04,33.33,21.66
SCH0280,Govt. Elementary School Modi,Sangrur,Sunam,216,Higher Secondary,Punjabi,30,80.24,1,1,0,3.33,3.33,0.0,7,5,73.86,71.43,20,591.5,39910.0,8,7,4,19,42.11,7.0,83.33333333333334,100.0,100.0,85.71428571428571,60.0,3.43,1.0,19.76,3.33,26.14,31.43,20.17
SCH0294,Govt. Primary School Arora,Moga,Moga-I,429,Upper Primary,Hindi,43,82.89,6,5,2,13.95,11.63,4.65,8,6,74.83,75.0,15,411.6,25384.0,6,5,2,13,46.15,7.0,100.0,100.0,83.33333333333334,66.66666666666666,60.0,3.71,1.0,17.11,11.63,25.17,25.71,19.9
SCH0588,Govt. Senior Secondary School Sahota,Jalandhar,Jalandhar-I,254,Higher Secondary,Hindi,46,83.69,4,3,1,8.7,6.52,2.17,11,10,63.68,90.91,19,405.2,37069.0,7,7,4,18,38.89,4.0,75.0,100.0,100.0,66.66666666666666,33.33333333333333,3.25,1.0,16.31,6.52,36.32,35.0,23.54
SCH0123,Govt. Primary School Cheema,Patiala,Nabha,159,Upper Primary,Hindi,41,81.59,2,1,1,4.88,2.44,2.44,12,6,61.68,50.0,25,615.1,60025.0,10,12,1,23,43.48,4.0,75.0,100.0,100.0,100.0,50.0,3.5,0.0,18.41,2.44,38.32,30.0,22.29
SCH0184,Govt. Senior Secondary School Hora,Sangrur,Dhuri,327,Secondary,English,19,84.19,3,2,0,15.79,10.53,0.0,13,11,69.65,84.62,18,474.6,36688.0,5,6,2,13,38.46,5.0,100.0,100.0,80.0,60.0,60.0,3.8,0.0,15.81,10.53,30.35,24.0,20.17
SCH0203,Govt. Middle School Grewal,Patiala,Samana,323,Higher Secondary,Hindi,26,80.26,1,1,1,3.85,3.85,3.85,14,7,72.2,50.0,23,445.8,40230.0,7,7,2,16,43.75,7.0,100.0,80.0,100.0,80.0,57.14285714285714,3.29,2.0,19.74,3.85,27.8,34.29,21.42
SCH0324,Govt. Primary School Sundaram,Amritsar,Amritsar-Ii,419,Primary,Punjabi,24,82.2,2,1,0,8.33,4.17,0.0,7,6,60.57,85.71,25,552.9,68117.0,14,8,1,23,60.87,3.0,100.0,100.0,50.0,33.33333333333333,0.0,2.67,0.0,17.8,4.17,39.43,46.67,27.02
SCH0247,Govt. Senior Secondary School Barad,Amritsar,Tarn Taran,164,Upper Primary,English,28,80.6,1,1,0,3.57,3.57,0.0,10,10,70.31,100.0,18,386.0,34179.0,7,5,2,14,50.0,4.0,50.0,100.0,75.0,50.0,100.0,3.5,1.0,19.4,3.57,29.69,30.0,20.67
SCH0448,Govt. Senior Secondary School Sandal,Ludhiana,Ludhiana-Ii,446,Primary,Punjabi,42,80.79,6,6,1,14.29,14.29,2.38,13,10,66.28,76.92,24,553.9,49874.0,12,4,5,21,57.14,4.0,100.0,100.0,75.0,33.33333333333333,25.0,3.0,0.0,19.21,14.29,33.72,40.0,26.8
SCH0513,Govt. Primary School Sachdeva,Ludhiana,Ludhiana-Ii,412,Secondary,Punjabi,36,83.38,3,3,3,8.33,8.33,8.33,9,9,63.87,100.0,20,506.7,49120.0,10,6,1,17,58.82,6.0,83.33333333333334,50.0,83.33333333333334,100.0,83.33333333333334,4.0,2.0,16.62,8.33,36.13,20.0,20.27
SCH0440,Govt. Middle School Devan,Jalandhar,Jalandhar-I,118,Primary,Hindi,37,81.22,2,1,2,5.41,2.7,5.41,16,12,66.96,75.0,27,715.7,63295.0,12,8,3,23,52.17,3.0,66.66666666666666,100.0,100.0,66.66666666666666,100.0,3.67,0.0,18.78,2.7,33.04,26.67,20.3
SCH0546,Govt. Elementary School Prabhakar,Jalandhar,Phillaur,298,Upper Primary,English,46,81.97,10,9,0,21.74,19.57,0.0,12,6,79.13,50.0,17,521.2,32251.0,6,7,2,15,40.0,5.0,80.0,100.0,80.0,60.0,80.0,3.8,1.0,18.03,19.57,20.87,24.0,20.62
SCH0418,Govt. Senior Secondary School Comar,Ludhiana,Unknown,369,Higher Secondary,Punjabi,26,82.81,1,1,0,3.85,3.85,0.0,13,9,77.71,69.23,18,387.4,50261.0,5,7,1,13,38.46,4.0,66.66666666666666,100.0,75.0,50.0,33.33333333333333,3.0,0.0,17.19,3.85,22.29,40.0,20.83
SCH0126,Govt. Primary School Pillay,Sangrur,Malerkotla,302,Higher Secondary,Hindi,28,78.91,2,1,0,7.14,3.57,0.0,14,10,63.65,71.43,20,396.7,38736.0,10,4,2,16,62.5,3.0,66.66666666666666,0.0,100.0,0.0,0.0,1.67,0.0,21.09,3.57,36.35,66.67,31.92
SCH0403,Govt. Primary School Garde,Ludhiana,Ludhiana-I,378,Primary,Punjabi,29,81.39,2,1,2,6.9,3.45,6.9,10,9,73.58,90.0,15,355.2,36816.0,6,4,2,12,50.0,7.0,57.14285714285714,60.0,83.33333333333334,83.33333333333334,80.0,3.0,1.0,18.61,3.45,26.42,40.0,22.12
SCH0457,Govt. Elementary School Varty,Amritsar,Ajnala,357,Upper Primary,English,30,78.5,0,0,2,0.0,0.0,6.67,10,10,69.25,100.0,19,406.0,52764.0,9,8,2,19,47.37,7.0,83.33333333333334,85.71428571428571,85.71428571428571,60.0,28.57142857142857,3.14,1.0,21.5,0.0,30.75,37.14,22.35
SCH0443,Govt. Senior Secondary School Chakrabarti,Sangrur,Sangrur,98,Higher Secondary,English,36,81.01,2,1,2,5.56,2.78,5.56,13,9,65.61,69.23,26,714.9,62739.0,11,6,3,20,55.0,9.0,75.0,100.0,75.0,33.33333333333333,50.0,3.0,0.0,18.99,2.78,34.39,40.0,24.04
SCH0224,Govt. Senior Secondary School Kunda,Ferozepur,Makhu,84,Primary,Hindi,35,82.95,5,4,2,14.29,11.43,5.71,17,14,69.33,82.35,24,631.4,56685.0,13,5,3,21,61.9,3.0,100.0,66.66666666666666,100.0,66.66666666666666,50.0,3.67,0.0,17.05,11.43,30.67,26.67,21.45
SCH0343,Govt. Elementary School Bassi,Jalandhar,Jalandhar-I,354,Upper Primary,Hindi,32,81.29,1,0,2,3.12,0.0,6.25,18,15,64.57,83.33,18,432.7,35209.0,1,11,1,13,7.69,6.0,80.0,100.0,40.0,66.66666666666666,50.0,3.0,1.0,18.71,0.0,35.43,40.0,23.53
SCH0054,Govt. Elementary School Bajwa,Moga,Nihal Singh Wala,353,Higher Secondary,Punjabi,38,81.81,3,1,0,7.89,2.63,0.0,11,7,69.39,63.64,17,437.6,35095.0,9,3,4,16,56.25,1.0,0.0,100.0,,100.0,,2.0,0.0,18.19,2.63,30.61,60.0,27.86
SCH0220,Govt. Elementary School Mishra,Jalandhar,Phillaur,130,Primary,Hindi,34,82.14,4,3,0,11.76,8.82,0.0,16,12,70.97,75.0,19,408.7,39574.0,7,6,4,17,41.18,6.0,60.0,66.66666666666666,80.0,33.33333333333333,20.0,2.33,0.0,17.86,8.82,29.03,53.33,27.26
SCH0130,Govt. Elementary School Mall,Patiala,Rajpura,271,Higher Secondary,Punjabi,38,85.53,2,1,3,5.26,2.63,7.89,11,9,64.87,81.82,24,626.4,58238.0,9,10,3,22,40.91,4.0,100.0,75.0,100.0,50.0,25.0,3.0,0.0,14.47,2.63,35.13,40.0,23.06
SCH0560,Govt. Senior Secondary School Rajagopalan,Patiala,Samana,216,Primary,Hindi,39,80.77,1,0,4,2.56,0.0,10.26,15,12,68.82,80.0,18,386.3,44461.0,8,6,2,16,50.0,5.0,80.0,75.0,80.0,100.0,25.0,3.0,0.0,19.23,0.0,31.17,40.0,22.6
SCH0423,Govt. Senior Secondary School Master,Moga,Unknown,406,Higher Secondary,English,39,79.37,5,4,1,12.82,10.26,2.56,12,11,64.87,91.67,21,610.8,43555.0,7,3,6,16,43.75,5.0,75.0,100.0,100.0,75.0,66.66666666666666,3.2,0.0,20.63,10.26,35.13,36.0,25.5
SCH0480,Govt. Primary School Brar,Unknown,Makhu,136,Primary,Punjabi,41,81.51,3,1,2,7.32,2.44,4.88,9,7,68.34,77.78,16,532.6,46029.0,8,2,2,12,66.67,3.0,100.0,100.0,66.66666666666666,100.0,66.66666666666666,3.67,0.0,18.49,2.44,31.66,26.67,19.81
SCH0562,Govt. Middle School Andra,Amritsar,Unknown,164,Upper Primary,Punjabi,26,83.11,5,2,1,19.23,7.69,3.85,18,10,70.34,55.56,24,536.7,64105.0,10,7,4,21,47.62,4.0,100.0,100.0,50.0,0.0,100.0,3.25,0.0,16.89,7.69,29.66,35.0,22.31
SCH0425,Govt. Senior Secondary School Wason,Patiala,Nabha,101,Higher Secondary,Punjabi,28,78.4,3,1,1,10.71,3.57,3.57,14,12,68.56,85.71,18,379.8,54090.0,5,2,5,12,41.67,5.0,80.0,60.0,80.0,50.0,50.0,3.0,0.0,21.6,3.57,31.44,40.0,24.15
SCH0101,Govt. Elementary School Saxena,Sangrur,Unknown,104,Secondary,Punjabi,37,82.05,4,4,2,10.81,10.81,5.41,9,7,65.79,77.78,21,419.4,51711.0,13,4,2,19,68.42,5.0,50.0,100.0,100.0,40.0,80.0,3.4,0.0,17.95,10.81,34.21,32.0,23.74
SCH0432,Govt. Elementary School Sura,Sangrur,Dhuri,385,Secondary,Hindi,30,81.03,7,4,0,23.33,13.33,0.0,12,8,59.44,66.67,14,192.7,32170.0,7,4,2,13,53.85,6.0,100.0,100.0,100.0,50.0,50.0,3.5,1.0,18.97,13.33,40.56,30.0,25.72
SCH0387,Govt. Middle School Varty,Moga,Bagha Purana,192,Higher Secondary,English,35,81.94,1,1,1,2.86,2.86,2.86,4,4,75.28,100.0,23,651.6,64913.0,12,2,6,20,60.0,4.0,100.0,100.0,75.0,100.0,75.0,3.5,1.0,18.06,2.86,24.72,30.0,18.91
SCH0599,Govt. Senior Secondary School Vala,Ferozepur,Mamdot,63,Upper Primary,English,26,80.93,3,3,2,11.54,11.54,7.69,18,15,63.36,83.33,21,430.4,44123.0,7,5,5,17,41.18,5.0,80.0,100.0,75.0,40.0,60.0,3.4,1.0,19.07,11.54,36.64,32.0,24.81
SCH0295,Govt. Primary School Sule,Bathinda,Bathinda,270,Primary,Hindi,39,80.48,4,3,0,10.26,7.69,0.0,15,15,69.39,100.0,23,617.8,48964.0,8,7,3,18,44.44,5.0,100.0,60.0,100.0,25.0,80.0,3.6,0.0,19.52,7.69,30.61,28.0,21.46
SCH0268,Govt. Primary School Amble,Moga,Moga-I,345,Secondary,Punjabi,39,81.23,2,1,2,5.13,2.56,5.13,11,10,64.62,90.91,23,527.9,50417.0,11,5,4,20,55.0,10.0,66.66666666666666,88.88888888888889,71.42857142857143,70.0,75.0,3.2,1.0,18.77,2.56,35.38,36.0,23.18
SCH0495,Govt. Elementary School Sandal,Moga,Moga-I,398,Upper Primary,English,39,78.92,1,1,0,2.56,2.56,0.0,12,10,62.44,83.33,24,567.8,55217.0,8,9,4,21,38.1,7.0,60.0,85.71428571428571,85.71428571428571,57.14285714285714,85.71428571428571,3.57,1.0,21.08,2.56,37.56,28.57,22.44
SCH0445,Govt. Primary School Wason,Sangrur,Dhuri,62,Upper Primary,Hindi,33,78.93,0,0,0,0.0,0.0,0.0,15,11,69.65,73.33,27,733.5,72975.0,14,9,3,26,53.85,6.0,100.0,100.0,60.0,25.0,16.666666666666664,2.5,0.0,21.07,0.0,30.35,50.0,25.35
SCH0113,Govt. Middle School Subramaniam,Moga,Nihal Singh Wala,129,Secondary,English,20,79.83,1,1,0,5.0,5.0,0.0,19,11,65.91,57.89,23,519.3,46628.0,4,12,4,20,20.0,2.0,100.0,100.0,50.0,50.0,100.0,4.0,1.0,20.17,5.0,34.09,20.0,19.82
SCH0180,Govt. Elementary School Sha,Moga,Nihal Singh Wala,180,Primary,Hindi,41,79.36,2,0,1,4.88,0.0,2.44,13,11,61.46,84.62,26,759.5,69593.0,13,5,5,23,56.52,5.0,100.0,80.0,75.0,100.0,60.0,3.6,1.0,20.64,0.0,38.54,28.0,21.79
