procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_kg,quantity_missing,unit_missing,cost_missing,payment_status_missing,quantity_kg_available,cost_invalid,quantity_invalid
MDM002928,2025-08-13,SCH0115,Kumar & Co.,Oil,53.9,KG,6468.0,Pending,53.9,False,False,False,False,True,False,False
MDM000009,2025-09-23,SCH0248,Singh Brothers,Rice,22500.0,GRAM,900.0,Due,22.5,False,False,False,False,True,False,False
MDM003232,2025-04-24,SCH0560,Kumar General Store,Dal,1.086,BAG_50KG,4887.0,Pending,54.3,False,False,False,False,True,False,False
MDM008840,2025-09-15,SCH0503,Sharma Traders Pvt Ltd,Dal,,,5067.0,Pending,,True,True,False,False,False,False,False
MDM000380,2026-01-31,SCH0137,Goyal Mill,Rice,,,1584.0,Pending,,True,True,False,False,False,False,False
MDM002389,2025-07-30,SCH0519,Goyal Rice Mill,Dal,,,3978.0,Due,,True,True,False,False,False,False,False
MDM006673,2026-03-16,SCH0265,Goyal Rice Mill,Oil,46.6,KG,5592.0,Pending,46.6,False,False,False,False,True,False,False
MDM007403,2026-03-17,SCH0032,Goyal Mill,Atta,21100.0,GRAM,633.0,Paid,21.1,False,False,False,False,True,False,False
MDM006560,2025-10-26,SCH0348,Goyal Enterprises,Oil,21400.0,GRAM,2568.0,,21.4,False,False,False,True,True,False,False
MDM007294,2025-04-28,SCH0501,Goyal Mill,Wheat,1.072,BAG_50KG,,Due,53.6,False,False,True,False,True,False,False
MDM010114,2026-01-13,SCH0277,Goyal Mill,Wheat,58.9,KG,1767.0,,58.9,False,False,False,True,True,False,False
MDM002352,2025-09-13,SCH0427,Singh Brothers,Dal,40.5,KG,3645.0,Paid,40.5,False,False,False,False,True,False,False
MDM011134,2025-10-09,SCH0166,S. Agro Works,Wheat,,,759.0,Pending,,True,True,False,False,False,False,False
MDM000458,2025-11-29,SCH0122,Goyal Rice Mill,Dal,0.8859999999999999,BAG_50KG,3987.0,Paid,44.3,False,False,False,False,True,False,False
MDM007587,2026-03-18,SCH0539,Singh Brothers,Dal,48500.0,GRAM,4365.0,,48.5,False,False,False,True,True,False,False
MDM011249,2025-06-07,SCH0039,Goyal Enterprises,Dal,0.446,BAG_50KG,,Due,22.3,False,False,True,False,True,False,False
MDM001040,2025-09-08,SCH0361,Sharma Traders,Rice,,,1308.0,Due,,True,True,False,False,False,False,False
MDM003373,2026-01-07,SCH0216,Sharma & Sons,Oil,11.8,KG,1416.0,Paid,11.8,False,False,False,False,True,False,False
MDM004605,2025-08-26,SCH0125,Goyal Enterprises,Dal,14.6,KG,1314.0,Due,14.6,False,False,False,False,True,False,False
MDM011853,2025-04-24,SCH0497,Kumar General Store,Rice,,,1324.0,,,True,True,False,True,False,False,False
MDM004157,2025-10-10,SCH0453,Goyal Enterprises,Oil,25500.0,GRAM,3060.0,,25.5,False,False,False,True,True,False,False
MDM001044,2026-01-14,SCH0488,Goyal Rice Mill,Wheat,1.118,BAG_50KG,1677.0,Due,55.9,False,False,False,False,True,False,False
MDM010514,2025-12-10,SCH0319,Kumar & Co.,Wheat,11500.0,GRAM,345.0,,11.5,False,False,False,True,True,False,False
MDM000100,2025-08-07,SCH0409,Goyal Rice Mill,Oil,,,5700.0,,,True,True,False,True,False,False,False
MDM005818,2025-10-21,SCH0295,Goyal Rice Mill,Oil,,,5784.0,Paid,,True,True,False,False,False,False,False
MDM011621,2025-12-04,SCH0539,Sharma & Sons,Dal,,,3447.0,Paid,,True,True,False,False,False,False,False
MDM006619,2025-07-06,SCH0043,Singh Agro,Rice,,,1084.0,Paid,,True,True,False,False,False,False,False
MDM002020,2025-11-28,SCH0439,Goyal Enterprises,Dal,55900.0,GRAM,5031.0,,55.9,False,False,False,True,True,False,False
MDM010402,2025-07-15,SCH0378,Kumar & Co.,Oil,46.1,KG,5532.0,Paid,46.1,False,False,False,False,True,False,False
MDM009864,2025-10-21,SCH0118,Sharma & Sons,Oil,0.782,BAG_50KG,4692.0,Pending,39.1,False,False,False,False,True,False,False
MDM008538,2025-05-18,SCH0541,Singh Agro,Rice,12900.0,GRAM,516.0,Paid,12.9,False,False,False,False,True,False,False
MDM005841,2025-07-25,SCH0468,Sharma Traders Pvt Ltd,Atta,0.9059999999999999,BAG_50KG,1359.0,Pending,45.3,False,False,False,False,True,False,False
MDM004025,2025-07-04,SCH0546,Kumar General Store,Dal,42.7,KG,3843.0,,42.7,False,False,False,True,True,False,False
MDM004554,2025-10-04,SCH0539,Kumar & Co.,Rice,,,1796.0,,,True,True,False,True,False,False,False
MDM007721,2025-09-09,SCH0234,S. Agro Works,Wheat,0.684,BAG_50KG,1026.0,,34.2,False,False,False,True,True,False,False
MDM002151,2026-03-27,SCH0019,Sharma & Sons,Wheat,40400.0,GRAM,1212.0,,40.4,False,False,False,True,True,False,False
MDM004246,2025-12-11,SCH0585,Singh Brothers,Wheat,,,1248.0,Paid,,True,True,False,False,False,False,False
MDM009847,2026-01-17,SCH0314,Goyal Rice Mill,Dal,,,,Due,,True,True,True,False,False,False,False
MDM007175,2025-10-06,SCH0545,Goyal Rice Mill,Rice,,,1440.0,Pending,,True,True,False,False,False,False,False
MDM005280,2025-07-02,SCH0457,Sharma Traders,Oil,,,5088.0,Paid,,True,True,False,False,False,False,False
MDM004499,2025-09-27,SCH0264,Kumar Supplies,Dal,42.3,KG,3806.0,Paid,42.3,False,False,False,False,True,False,False
MDM009564,2025-06-12,SCH0227,Sharma & Sons,Oil,,,1860.0,Due,,True,True,False,False,False,False,False
MDM006182,2025-11-02,SCH0311,Sharma & Sons,Rice,22.1,KG,,Pending,22.1,False,False,True,False,True,False,False
MDM003283,2025-10-29,SCH0323,Sharma & Sons,Atta,1.01,BAG_50KG,1515.0,Due,50.5,False,False,False,False,True,False,False
MDM011056,2025-10-12,SCH0079,Singh Agro,Rice,21600.0,GRAM,864.0,Due,21.6,False,False,False,False,True,False,False
MDM006663,2025-11-28,SCH0056,Sharma & Sons,Rice,0.352,BAG_50KG,704.0,Paid,17.6,False,False,False,False,True,False,False
MDM004920,2025-06-16,SCH0431,Kumar Supplies,Wheat,1.032,BAG_50KG,1548.0,Pending,51.6,False,False,False,False,True,False,False
MDM005991,2025-12-02,SCH0368,Singh Agro,Rice,30.4,KG,,Paid,30.4,False,False,True,False,True,False,False
MDM011229,2025-09-30,SCH0589,Kumar Supplies,Rice,42100.0,GRAM,1684.0,Pending,42.1,False,False,False,False,True,False,False
MDM010619,2025-04-01,SCH0434,Sharma & Sons,Oil,52600.0,GRAM,6312.0,Paid,52.6,False,False,False,False,True,False,False
MDM005782,2026-02-01,SCH0229,Goyal Mill,Oil,34100.0,GRAM,4092.0,,34.1,False,False,False,True,True,False,False
MDM002251,2025-10-15,SCH0357,Singh Brothers,Rice,,,548.0,Pending,,True,True,False,False,False,False,False
MDM008442,2025-04-23,SCH0598,Goyal Mill,Oil,43700.0,GRAM,5244.0,Due,43.7,False,False,False,False,True,False,False
MDM007699,2025-07-25,SCH0598,Kumar & Co.,Wheat,,,498.0,Pending,,True,True,False,False,False,False,False
MDM001663,2025-08-01,SCH0404,Singh Brothers,Dal,,,3438.0,Due,,True,True,False,False,False,False,False
MDM001594,2025-10-31,SCH0481,Sharma & Sons,Oil,23500.0,GRAM,2820.0,,23.5,False,False,False,True,True,False,False
MDM002088,2026-02-26,SCH0208,Kumar General Store,Dal,0.462,BAG_50KG,2079.0,Paid,23.1,False,False,False,False,True,False,False
MDM002583,2025-08-14,SCH0364,Singh Brothers,Oil,0.26,BAG_50KG,1560.0,Paid,13.0,False,False,False,False,True,False,False
MDM006674,2025-08-18,SCH0588,Goyal Rice Mill,Oil,10900.0,GRAM,1308.0,Paid,10.9,False,False,False,False,True,False,False
MDM000361,2025-05-21,SCH0203,Goyal Mill,Dal,0.232,BAG_50KG,1044.0,Paid,11.6,False,False,False,False,True,False,False
MDM006339,2026-03-30,SCH0218,S. Agro Works,Oil,,,5772.0,Due,,True,True,False,False,False,False,False
MDM008762,2025-11-19,SCH0597,Kumar Supplies,Rice,,,1792.0,Pending,,True,True,False,False,False,False,False
MDM010486,2025-06-23,SCH0197,Sharma Traders Pvt Ltd,Oil,0.948,BAG_50KG,5688.0,,47.4,False,False,False,True,True,False,False
MDM010641,2025-11-05,SCH0064,Sharma & Sons,Atta,17500.0,GRAM,525.0,Paid,17.5,False,False,False,False,True,False,False
MDM008804,2025-04-26,SCH0423,Singh Brothers,Dal,10.2,KG,,,10.2,False,False,True,True,True,False,False
MDM009550,2026-02-03,SCH0345,Kumar General Store,Dal,52.3,KG,4707.0,Pending,52.3,False,False,False,False,True,False,False
MDM004149,2025-05-19,SCH0553,Kumar & Co.,Rice,0.866,BAG_50KG,1732.0,Paid,43.3,False,False,False,False,True,False,False
MDM000034,2025-04-06,SCH0352,Sharma & Sons,Oil,32600.0,GRAM,3912.0,Pending,32.6,False,False,False,False,True,False,False
MDM007697,2025-05-21,SCH0424,Goyal Rice Mill,Dal,,,3951.0,Paid,,True,True,False,False,False,False,False
MDM002311,2026-01-29,SCH0146,Goyal Enterprises,Oil,58900.0,GRAM,7068.0,Due,58.9,False,False,False,False,True,False,False
MDM002143,2025-12-02,SCH0299,Kumar & Co.,Rice,0.8240000000000001,BAG_50KG,1648.0,Pending,41.2,False,False,False,False,True,False,False
MDM009391,2025-02-12,SCH0226,Sharma & Sons,Oil,0.266,BAG_50KG,1596.0,Pending,13.3,False,False,False,False,True,False,False
MDM011455,2025-09-29,SCH0588,Sharma & Sons,Wheat,,,843.0,Paid,,True,True,False,False,False,False,False
MDM008537,2026-01-13,SCH0572,Kumar General Store,Rice,55.7,KG,2228.0,Pending,55.7,False,False,False,False,True,False,False
MDM000103,2025-06-15,SCH0194,Singh Brothers,Oil,,,1872.0,Due,,True,True,False,False,False,False,False
MDM003529,2026-01-18,SCH0288,Goyal Rice Mill,Rice,47.6,KG,1904.0,Paid,47.6,False,False,False,False,True,False,False
MDM010480,2025-06-18,SCH0180,Goyal Enterprises,Wheat,0.506,BAG_50KG,759.0,,25.3,False,False,False,True,True,False,False
MDM005848,2026-03-14,SCH0436,Sharma Traders,Dal,46.4,KG,4176.0,Paid,46.4,False,False,False,False,True,False,False
MDM008575,2025-10-04,SCH0137,Kumar General Store,Wheat,42100.0,GRAM,1263.0,Pending,42.1,False,False,False,False,True,False,False
MDM011890,2025-06-03,SCH0130,Kumar General Store,Dal,0.9640000000000001,BAG_50KG,4338.0,Pending,48.2,False,False,False,False,True,False,False
MDM004491,2025-06-07,SCH0194,Singh Brothers,Dal,0.448,BAG_50KG,2015.0,,22.4,False,False,False,True,True,False,False
MDM003147,2026-03-04,SCH0568,Goyal Mill,Dal,,,1755.0,Pending,,True,True,False,False,False,False,False
MDM007681,2025-04-23,SCH0513,Goyal Enterprises,Rice,51.9,KG,2076.0,Paid,51.9,False,False,False,False,True,False,False
MDM011079,2025-04-07,SCH0319,Sharma Traders Pvt Ltd,Wheat,33.1,KG,993.0,Paid,33.1,False,False,False,False,True,False,False
MDM002145,2026-03-15,SCH0428,Sharma Traders Pvt Ltd,Dal,38200.0,GRAM,3438.0,Pending,38.2,False,False,False,False,True,False,False
MDM004895,2025-06-27,SCH0257,Sharma Traders,Oil,0.5820000000000001,BAG_50KG,3492.0,Paid,29.1,False,False,False,False,True,False,False
MDM001571,2025-08-13,SCH0036,Kumar Supplies,Oil,,,4536.0,,,True,True,False,True,False,False,False
MDM010336,2025-05-25,SCH0148,Sharma Traders,Rice,31900.0,GRAM,1276.0,Pending,31.9,False,False,False,False,True,False,False
MDM002577,2026-03-31,SCH0189,Singh Agro,Dal,23900.0,GRAM,2151.0,Paid,23.9,False,False,False,False,True,False,False
MDM007857,2025-07-10,SCH0297,Kumar General Store,Dal,0.914,BAG_50KG,4113.0,Pending,45.7,False,False,False,False,True,False,False
MDM000539,2025-10-10,SCH0160,Sharma Traders Pvt Ltd,Rice,50.6,KG,2024.0,Pending,50.6,False,False,False,False,True,False,False
MDM002240,2025-04-04,SCH0443,Sharma Traders,Wheat,23.7,KG,711.0,,23.7,False,False,False,True,True,False,False
MDM002445,2025-12-02,SCH0424,Kumar General Store,Dal,,,5247.0,Paid,,True,True,False,False,False,False,False
MDM010732,2026-02-18,SCH0434,Sharma Traders Pvt Ltd,Oil,0.348,BAG_50KG,2088.0,Pending,17.4,False,False,False,False,True,False,False
MDM009988,2025-06-28,SCH0544,S. Agro Works,Dal,40200.0,GRAM,3618.0,Paid,40.2,False,False,False,False,True,False,False
MDM000938,2025-04-11,SCH0288,Goyal Rice Mill,Dal,43.0,KG,3870.0,Pending,43.0,False,False,False,False,True,False,False
MDM000840,2025-09-11,SCH0053,Sharma Traders,Rice,,,1348.0,Paid,,True,True,False,False,False,False,False
MDM003947,2025-10-24,SCH0447,Kumar General Store,Oil,,,2232.0,,,True,True,False,True,False,False,False
MDM004439,2025-08-27,SCH0297,Singh Brothers,Oil,39.2,KG,4704.0,Paid,39.2,False,False,False,False,True,False,False
MDM010713,2025-09-13,SCH0550,Singh Agro,Rice,,,2268.0,Paid,,True,True,False,False,False,False,False
MDM005380,2025-08-07,SCH0192,S. Agro Works,Rice,59100.0,GRAM,2364.0,Paid,59.1,False,False,False,False,True,False,False
MDM004413,2026-02-12,SCH0329,Sharma Traders,Oil,0.508,BAG_50KG,3048.0,Paid,25.4,False,False,False,False,True,False,False
MDM007541,2025-08-02,SCH0413,Goyal Enterprises,Oil,59.0,KG,7080.0,,59.0,False,False,False,True,True,False,False
MDM004784,2026-03-29,SCH0557,Goyal Mill,Wheat,,,423.0,Pending,,True,True,False,False,False,False,False
MDM002304,2025-11-12,SCH0498,Kumar Supplies,Oil,10.4,KG,1248.0,Due,10.4,False,False,False,False,True,False,False
MDM010919,2025-05-26,SCH0406,Kumar General Store,Rice,0.61,BAG_50KG,1220.0,Paid,30.5,False,False,False,False,True,False,False
MDM006225,2026-05-03,SCH0551,Goyal Mill,Dal,27200.0,GRAM,2448.0,Paid,27.2,False,False,False,False,True,False,False
MDM003350,2025-05-17,SCH0522,Singh Agro,Oil,0.728,BAG_50KG,4368.0,Paid,36.4,False,False,False,False,True,False,False
MDM004036,2025-09-06,SCH0355,Sharma Traders Pvt Ltd,Rice,,,1676.0,Paid,,True,True,False,False,False,False,False
MDM005485,2025-06-29,SCH0422,Goyal Enterprises,Dal,0.772,BAG_50KG,3474.0,Pending,38.6,False,False,False,False,True,False,False
MDM002983,2025-12-04,SCH0057,S. Agro Works,Atta,,,501.0,Paid,,True,True,False,False,False,False,False
MDM011729,2026-03-06,SCH0311,S. Agro Works,Dal,1.032,BAG_50KG,4644.0,Due,51.6,False,False,False,False,True,False,False
MDM008789,2026-03-12,SCH0368,Goyal Enterprises,Oil,,,1212.0,Due,,True,True,False,False,False,False,False
MDM006065,2026-01-10,SCH0469,Kumar & Co.,Oil,16300.0,GRAM,1956.0,Paid,16.3,False,False,False,False,True,False,False
MDM011292,2026-03-03,SCH0018,Singh Agro,Oil,28.7,KG,3444.0,,28.7,False,False,False,True,True,False,False
MDM002716,2026-03-30,SCH0094,Kumar Supplies,Wheat,0.9059999999999999,BAG_50KG,1359.0,Paid,45.3,False,False,False,False,True,False,False
MDM011275,2025-10-27,SCH0399,Goyal Enterprises,Atta,,,420.0,Paid,,True,True,False,False,False,False,False
MDM011325,2025-04-29,SCH0510,Goyal Rice Mill,Oil,10600.0,GRAM,,Pending,10.6,False,False,True,False,True,False,False
MDM011560,2025-12-11,SCH0037,Goyal Enterprises,Oil,23800.0,GRAM,2856.0,Paid,23.8,False,False,False,False,True,False,False
MDM001784,2025-04-10,SCH0535,Kumar Supplies,Rice,,,1356.0,Paid,,True,True,False,False,False,False,False
MDM000358,2025-10-22,SCH0176,Kumar Supplies,Rice,,,2368.0,Pending,,True,True,False,False,False,False,False
MDM009283,2026-02-11,SCH0131,Kumar & Co.,Oil,0.8420000000000001,BAG_50KG,5052.0,,42.1,False,False,False,True,True,False,False
MDM003920,2026-03-05,SCH0098,Goyal Mill,Dal,1.194,BAG_50KG,5373.0,,59.7,False,False,False,True,True,False,False
MDM005906,2025-09-18,SCH0406,Goyal Enterprises,Rice,0.5720000000000001,BAG_50KG,1144.0,Paid,28.6,False,False,False,False,True,False,False
MDM007170,2025-11-24,SCH0079,Goyal Rice Mill,Dal,,,2997.0,Due,,True,True,False,False,False,False,False
MDM010409,2026-01-24,SCH0317,Kumar Supplies,Wheat,57900.0,GRAM,1737.0,Due,57.9,False,False,False,False,True,False,False
MDM000725,2025-04-24,SCH0136,Sharma & Sons,Rice,,,2384.0,Paid,,True,True,False,False,False,False,False
MDM002255,2025-11-14,SCH0192,Goyal Rice Mill,Wheat,19500.0,GRAM,585.0,Due,19.5,False,False,False,False,True,False,False
MDM000150,2025-05-07,SCH0535,S. Agro Works,Dal,24900.0,GRAM,2241.0,Pending,24.9,False,False,False,False,True,False,False
MDM006854,2025-07-21,SCH0386,Goyal Mill,Oil,51700.0,GRAM,6204.0,Paid,51.7,False,False,False,False,True,False,False
MDM004852,2026-03-01,SCH0307,Singh Brothers,Oil,,,2364.0,Pending,,True,True,False,False,False,False,False
MDM002146,2025-09-02,SCH0549,Singh Brothers,Dal,26.1,KG,2349.0,,26.1,False,False,False,True,True,False,False
MDM009166,2025-07-13,SCH0421,Singh Agro,Dal,43500.0,GRAM,3915.0,Paid,43.5,False,False,False,False,True,False,False
MDM004124,2026-01-05,SCH0177,Kumar Supplies,Wheat,,,969.0,,,True,True,False,True,False,False,False
MDM010438,2025-12-26,SCH0482,Sharma Traders Pvt Ltd,Dal,15.0,KG,1350.0,,15.0,False,False,False,True,True,False,False
MDM010379,2026-01-10,SCH0554,Sharma Traders Pvt Ltd,Wheat,1.144,BAG_50KG,1716.0,Pending,57.2,False,False,False,False,True,False,False
MDM001985,2025-06-28,SCH0004,Kumar General Store,Rice,56.8,KG,2272.0,Pending,56.8,False,False,False,False,True,False,False
MDM011804,2025-07-04,SCH0321,Kumar General Store,Rice,38.6,KG,1544.0,Pending,38.6,False,False,False,False,True,False,False
MDM008252,2025-09-07,SCH0175,Kumar & Co.,Wheat,10.0,KG,,Pending,10.0,False,False,True,False,True,False,False
MDM005493,2025-06-13,SCH0567,Kumar General Store,Wheat,,,732.0,Paid,,True,True,False,False,False,False,False
MDM008773,2025-04-25,SCH0347,Kumar & Co.,Rice,1.032,BAG_50KG,2064.0,,51.6,False,False,False,True,True,False,False
MDM003657,2025-08-27,SCH0315,Sharma & Sons,Oil,,,2820.0,Pending,,True,True,False,False,False,False,False
MDM006780,2025-11-10,SCH0349,Goyal Enterprises,Rice,,,1468.0,Due,,True,True,False,False,False,False,False
MDM000334,2025-04-17,SCH0586,S. Agro Works,Oil,0.244,BAG_50KG,1464.0,Paid,12.2,False,False,False,False,True,False,False
MDM010159,2026-02-12,SCH0014,Sharma & Sons,Rice,0.648,BAG_50KG,1296.0,Pending,32.4,False,False,False,False,True,False,False
MDM005710,2025-08-23,SCH0114,Sharma & Sons,Rice,46.2,KG,1848.0,,46.2,False,False,False,True,True,False,False
MDM006144,2026-02-04,SCH0365,Goyal Enterprises,Oil,57900.0,GRAM,6948.0,Paid,57.9,False,False,False,False,True,False,False
MDM010070,2025-11-01,SCH0500,Kumar Supplies,Oil,42000.0,GRAM,5040.0,Pending,42.0,False,False,False,False,True,False,False
MDM007371,2026-03-22,SCH0384,Kumar & Co.,Dal,27400.0,GRAM,2466.0,,27.4,False,False,False,True,True,False,False
MDM001702,2025-11-12,SCH0506,Goyal Enterprises,Oil,42.1,KG,5052.0,Due,42.1,False,False,False,False,True,False,False
MDM008114,2025-06-07,SCH0389,Sharma & Sons,Rice,,,1996.0,Due,,True,True,False,False,False,False,False
MDM003525,2025-08-18,SCH0430,Goyal Mill,Rice,14.0,KG,560.0,,14.0,False,False,False,True,True,False,False
MDM007338,2025-12-17,SCH0238,Sharma Traders,Oil,,,5856.0,Paid,,True,True,False,False,False,False,False
MDM004113,2025-10-15,SCH0412,Singh Brothers,Dal,0.442,BAG_50KG,1989.0,Due,22.1,False,False,False,False,True,False,False
MDM001359,2025-08-18,SCH0405,Singh Brothers,Dal,49.2,KG,4428.0,Paid,49.2,False,False,False,False,True,False,False
MDM002272,2025-09-05,SCH0008,Kumar & Co.,Rice,,,2376.0,Paid,,True,True,False,False,False,False,False
MDM009273,2026-01-27,SCH0113,Kumar Supplies,Wheat,,,501.0,Pending,,True,True,False,False,False,False,False
MDM005362,2025-08-15,SCH0059,Kumar General Store,Rice,39.9,KG,1596.0,Paid,39.9,False,False,False,False,True,False,False
MDM006836,2026-01-29,SCH0251,Singh Agro,Dal,56300.0,GRAM,5067.0,Pending,56.3,False,False,False,False,True,False,False
MDM006748,2026-02-17,SCH0017,Sharma Traders,Rice,35600.0,GRAM,1424.0,,35.6,False,False,False,True,True,False,False
MDM000291,2025-05-24,SCH0386,Kumar General Store,Oil,,,6864.0,Pending,,True,True,False,False,False,False,False
MDM011802,2025-04-24,SCH0122,Sharma Traders,Rice,,,912.0,,,True,True,False,True,False,False,False
MDM001262,2025-10-26,SCH0307,Goyal Mill,Dal,22.1,KG,1989.0,,22.1,False,False,False,True,True,False,False
MDM008687,2026-02-18,SCH0349,Sharma Traders Pvt Ltd,Rice,56300.0,GRAM,,Due,56.3,False,False,True,False,True,False,False
MDM000968,2025-05-05,SCH0500,Sharma & Sons,Wheat,,,1761.0,,,True,True,False,True,False,False,False
MDM011792,2026-03-07,SCH0439,S. Agro Works,Rice,39200.0,GRAM,,Paid,39.2,False,False,True,False,True,False,False
MDM008465,2025-04-14,SCH0136,Kumar Supplies,Oil,0.722,BAG_50KG,4332.0,Pending,36.1,False,False,False,False,True,False,False
MDM005080,2026-03-09,SCH0506,Sharma Traders Pvt Ltd,Oil,,,3948.0,Paid,,True,True,False,False,False,False,False
MDM004418,2026-01-17,SCH0303,Singh Brothers,Oil,,,1404.0,Pending,,True,True,False,False,False,False,False
MDM005482,2026-02-19,SCH0483,Sharma Traders Pvt Ltd,Rice,11.5,KG,460.0,Paid,11.5,False,False,False,False,True,False,False
MDM000071,2026-03-01,SCH0410,S. Agro Works,Rice,35.0,KG,1400.0,Paid,35.0,False,False,False,False,True,False,False
MDM010191,2025-06-25,SCH0482,Kumar General Store,Dal,22200.0,GRAM,1998.0,Pending,22.2,False,False,False,False,True,False,False
MDM007357,2026-03-04,SCH0326,Sharma Traders,Wheat,,,1599.0,Paid,,True,True,False,False,False,False,False
MDM006827,2026-02-09,SCH0581,Goyal Mill,Oil,,,7164.0,Paid,,True,True,False,False,False,False,False
MDM008411,2026-03-09,SCH0432,Goyal Enterprises,Rice,31000.0,GRAM,1240.0,,31.0,False,False,False,True,True,False,False
MDM009418,2025-05-04,SCH0328,Goyal Enterprises,Wheat,11.3,KG,339.0,Paid,11.3,False,False,False,False,True,False,False
MDM001644,2026-02-06,SCH0477,Sharma & Sons,Dal,,,1863.0,Paid,,True,True,False,False,False,False,False
MDM002866,2025-05-02,SCH0084,Kumar & Co.,Wheat,0.7440000000000001,BAG_50KG,1116.0,Due,37.2,False,False,False,False,True,False,False
MDM011854,2025-09-07,SCH0190,Kumar Supplies,Oil,0.5539999999999999,BAG_50KG,3324.0,Pending,27.7,False,False,False,False,True,False,False
MDM003884,2026-02-24,SCH0200,Goyal Mill,Wheat,,,1494.0,Paid,,True,True,False,False,False,False,False
MDM011580,2025-11-14,SCH0202,Kumar General Store,Oil,0.276,BAG_50KG,1656.0,Paid,13.8,False,False,False,False,True,False,False
